Ticker,AJX,ALTA,BAC,BOKF,C,CIT,CMA,COF,DFS,EWBC,FHB,FITB,GS,HBAN,IBOC,JPM,KEY,LARK,MS,MTB,NKSH,PBCT,PNC,SCHW,SFBC,STBA,TFC,TFSL,UMBF,WAL,WFC
FHB,0.9858623504740412,0.9990796230788093,0.9838967886999463,0.998205281862986,0.981295537393085,0.9993883590412941,0.9997647093083033,0.9990845944958959,0.9949154918026107,0.9984641205813543,1.0000000000000002,0.9994574519179117,0.9465860348746002,0.9989311861160891,0.9988140591788506,0.9792049903353891,0.9997827027477847,0.9995793343828602,0.9285687938098084,0.9983603865042989,0.9992580481733195,0.9978824065713315,0.9989232096929047,0.9351237821135829,0.9983799910573475,0.992434736082077,0.9998753818104853,0.9827192085048925,0.9977974668561999,0.9980763301382373,0.9958475098799097
FITB,0.981585537499034,0.9997894564993394,0.9887311792419758,0.9993104931831761,0.9863547371240473,0.9982040269917384,0.9992715249956774,0.9985143169563683,0.9922085290055521,0.9966784966625176,0.9994574519179117,0.9999999999999998,0.9552468414895576,0.9975946674307118,0.9989755466312606,0.9847502457975544,0.9994803125343309,0.9988959271513524,0.938914678574755,0.9964423168850189,0.9995905319416932,0.9955477617252566,0.9996816511672597,0.9448996410486383,0.9966320935361308,0.9884144485702954,0.9994480644837196,0.9771245463071022,0.9992529082480422,0.9962877334004047,0.9981452981856002
GS,0.8956172626465579,0.9591465242154236,0.9883478231454442,0.9639917517988457,0.9908168608797586,0.9372233287946535,0.9440321216848337,0.9474685631281947,0.9169213350701676,0.929216688757783,0.9465860348746002,0.9552468414895576,0.9999999999999999,0.9331072434300218,0.9562449623675525,0.991885985778867,0.9463442776972844,0.9423027585362866,0.997917224584951,0.92755126443875,0.9561932268530425,0.9239017671545934,0.9597264753336971,0.9987123678534652,0.9286862788555557,0.9000606794492799,0.9463387958742625,0.8709231314716035,0.9649988691538532,0.9279227062426828,0.9705386996183536
HBAN,0.9873959388345164,0.9965977252639658,0.9762039514104918,0.9947918723283812,0.9729636445805573,0.9998349659608775,0.999449575661585,0.9973792591458109,0.9975643672574066,0.9998442928985921,0.9989311861160891,0.9975946674307118,0.9331072434300218,1.0000000000000004,0.995730418287975,0.9708147267688234,0.9992418129218268,0.9994149949258827,0.9131070536228086,0.9998332813499712,0.9965715410199545,0.9994334353133683,0.9961287029490604,0.9202525569931683,0.9998798503500012,0.9962407842881789,0.9988316868378098,0.9892334533878642,0.9947155899988297,0.9997489984242846,0.9918674467872602
IBOC,0.9848034233708238,0.9990670427799543,0.9883961520908761,0.9991961742414822,0.9862758748063727,0.9966619686134773,0.9977094258296555,0.9992606186530038,0.9908565040808157,0.9948153320024297,0.9988140591788506,0.9989755466312606,0.9562449623675525,0.995730418287975,1.0000000000000002,0.9841988161689229,0.9979694535430296,0.9977387311375565,0.9404659199592961,0.9948586737865814,0.999832992576052,0.994281299508963,0.9994262164998974,0.946221312300451,0.9947201277840271,0.9869525825377854,0.9989513070694716,0.9746719460043022,0.9981406480529041,0.994141586589871,0.9969808478323078
JPM,0.9403686384076345,0.9868113819921577,0.9995464894253571,0.9892601643067576,0.9998301394251748,0.9733356882637402,0.9779413548468329,0.9787619950891446,0.9584808700764761,0.9681221336644338,0.9792049903353891,0.9847502457975544,0.991885985778867,0.9708147267688234,0.9841988161689229,1.0,0.9793411497204465,0.9765515575201648,0.9838479069954899,0.9669212609337683,0.9847348913241533,0.964288871464557,0.9870008653090669,0.9869248065783227,0.9677936845439054,0.9471855390890165,0.9790158959400446,0.9255882382344508,0.9901893689830622,0.9672894714181984,0.9931100687727958
KEY,0.9838900498118401,0.9990266609741801,0.983814357267743,0.9979336306754915,0.9811769467735274,0.9995615144767845,0.9999512468325708,0.9984934483530128,0.9953239891930726,0.9987160710452053,0.9997827027477847,0.9994803125343309,0.9463442776972844,0.9992418129218268,0.9979694535430296,0.9793411497204465,0.9999999999999997,0.9997316836881118,0.9281267336331269,0.9985181777412984,0.998703617355919,0.9977879966022869,0.9986745081223419,0.9346312849761645,0.998685037754037,0.9923597577131172,0.9996436351605184,0.9829126478519808,0.9979536597125724,0.9984816138208455,0.9959706515750998
LARK,0.986144358284962,0.9983919600051822,0.9812300406967516,0.9971754774980084,0.9784652141741865,0.9995576551001155,0.9997469624097751,0.9989481931163882,0.9968961068699859,0.9990093632481241,0.9995793343828602,0.9988959271513524,0.9423027585362866,0.9994149949258827,0.9977387311375565,0.9765515575201648,0.9997316836881118,1.0,0.923599089066634,0.9989689324141742,0.9982650170984374,0.9981989102056428,0.9981144226702426,0.9299638646317225,0.9990661261139424,0.9935611286744451,0.9995584819106654,0.9847097370810747,0.9969402388967697,0.9988665759663127,0.9943830795572779
MS,0.875148064502943,0.9429082306714351,0.979583212078808,0.9487702602764311,0.9821858841992915,0.9175208890558444,0.9255875463667824,0.930112074567257,0.8942243160587774,0.9083629228349405,0.9285687938098084,0.938914678574755,0.997917224584951,0.9131070536228086,0.9404659199592961,0.9838479069954899,0.9281267336331269,0.923599089066634,1.0000000000000002,0.9067487685849946,0.9403480274153738,0.9027828491142976,0.9440189007988468,0.9996323351748629,0.90793972292247,0.8762213059850947,0.9287980787495506,0.8443207770659201,0.9497182695094223,0.9068405602964457,0.9570681497952637
MTB,0.989090493692689,0.9953464286860725,0.9727069091761107,0.9933456801418264,0.9693191713480017,0.9995743159116572,0.9988398997012744,0.9969516866258333,0.9982487871652269,0.9999132321691693,0.9983603865042989,0.9964423168850189,0.92755126443875,0.9998332813499712,0.9948586737865814,0.9669212609337683,0.9985181777412984,0.9989689324141742,0.9067487685849946,1.0,0.9955764921653528,0.9998133143050952,0.9948820518624052,0.9141218893486437,0.9999516684314876,0.9975538113580664,0.9982345913188976,0.9913926365514721,0.9930389626314877,0.9998242438139409,0.9897197275637621
NKSH,0.9837616489376314,0.9995266519885729,0.988908065426528,0.9994283490953542,0.9866314035280381,0.9973745235747539,0.9984911625277613,0.999047423805479,0.9911702301721825,0.9956587103482916,0.9992580481733195,0.9995905319416932,0.9561932268530425,0.9965715410199545,0.999832992576052,0.9847348913241533,0.998703617355919,0.9982650170984374,0.9403480274153738,0.9955764921653528,0.9999999999999999,0.9949303479868564,0.9997408198311156,0.9462456816701384,0.9955646387605122,0.9876140335866362,0.9993298138058112,0.9757143771020396,0.9987607721775209,0.995068592409761,0.99772835535169
PBCT,0.990373273105141,0.9942982875847253,0.9705288284490134,0.9922473262332525,0.966983753606163,0.9992102789227257,0.9982038476828523,0.9963468881624743,0.9977295504787814,0.9996371452844361,0.9978824065713315,0.9955477617252566,0.9239017671545934,0.9994334353133683,0.994281299508963,0.964288871464557,0.9977879966022869,0.9981989102056428,0.9027828491142976,0.9998133143050952,0.9949303479868564,1.0000000000000002,0.9938762325035605,0.910491339051184,0.9996423387875801,0.9982617612398766,0.9977429237332808,0.9925788076178966,0.9917015382031557,0.9994301416175236,0.9883741881982709
PNC,0.9804764674986516,0.9998513839670511,0.9906232932017448,0.9997849149603225,0.988612934349536,0.9969879082639176,0.9983507370354665,0.9985473090897445,0.9906286652262091,0.9951495755210666,0.9989232096929047,0.9996816511672597,0.9597264753336971,0.9961287029490604,0.9994262164998974,0.9870008653090669,0.9986745081223419,0.9981144226702426,0.9440189007988468,0.9948820518624052,0.9997408198311156,0.9938762325035605,0.9999999999999999,0.9496742811526399,0.9950403285595963,0.9859428322377322,0.998880518579019,0.9734827888721034,0.9994884117048519,0.9946641790721039,0.9985043522168305
SCHW,0.882933759788174,0.9486879594970274,0.9831564121199042,0.9541801935719664,0.9855331958075435,0.9245262582580875,0.9322359409693974,0.9359214947765789,0.9011874628580411,0.9157884701874989,0.9351237821135829,0.9448996410486383,0.9987123678534652,0.9202525569931683,0.946221312300451,0.9869248065783227,0.9346312849761645,0.9299638646317225,0.9996323351748629,0.9141218893486437,0.9462456816701384,0.910491339051184,0.9496742811526399,0.9999999999999999,0.9152495209008068,0.8847706741716344,0.9351633498953927,0.8539686161512282,0.955154665420372,0.9142519476430477,0.9622293189528691
SFBC,0.9877459473876775,0.9955828113766454,0.9734005690600651,0.9935346145492561,0.9700490836103861,0.9996135807819801,0.9990036752386665,0.9967624596414186,0.9981317851797724,0.9999652886125879,0.9983799910573475,0.9966320935361308,0.9286862788555557,0.9998798503500012,0.9947201277840271,0.9677936845439054,0.998685037754037,0.9990661261139424,0.90793972292247,0.9999516684314876,0.9955646387605122,0.9996423387875801,0.9950403285595963,0.9152495209008068,1.0,0.9971762226132292,0.9981885821564038,0.9909391632610629,0.9934368449180935,0.9999320792011865,0.9901492089379528
STBA,0.9918175972783947,0.9864642219406693,0.9547802055759301,0.9834294427474917,0.9504385053715919,0.9953869708279673,0.9931526595063117,0.9908079685719393,0.9971885459672399,0.9970671581735998,0.992434736082077,0.9884144485702954,0.9000606794492799,0.9962407842881789,0.9869525825377854,0.9471855390890165,0.9923597577131172,0.9935611286744451,0.8762213059850947,0.9975538113580664,0.9876140335866362,0.9982617612398766,0.9859428322377322,0.8847706741716344,0.9971762226132292,1.0,0.9923310274487456,0.9978533619589727,0.9825936248550932,0.997038326016372,0.9778407489603667
TFC,0.9869854789385395,0.9989030609679798,0.98383554341172,0.9981255541012034,0.981082782273523,0.9992245781765802,0.9995976283723372,0.9993570910872744,0.9949310865919575,0.9981678533190331,0.9998753818104853,0.9994480644837196,0.9463387958742625,0.9988316868378098,0.9989513070694716,0.9790158959400446,0.9996436351605184,0.9995584819106654,0.9287980787495506,0.9982345913188976,0.9993298138058112,0.9977429237332808,0.998880518579019,0.9351633498953927,0.9981885821564038,0.9923310274487456,0.9999999999999998,0.9825250872450026,0.9975748780942526,0.9977591566202146,0.995796052865735
TFSL,0.9880040701077256,0.9742965005040594,0.9345413694421525,0.9699470843069914,0.9291727014099241,0.9874902298931504,0.9842061041158976,0.9801452971594998,0.9921159161457722,0.9907822132141376,0.9827192085048925,0.9771245463071022,0.8709231314716035,0.9892334533878642,0.9746719460043022,0.9255882382344508,0.9829126478519808,0.9847097370810747,0.8443207770659201,0.9913926365514721,0.9757143771020396,0.9925788076178966,0.9734827888721034,0.8539686161512282,0.9909391632610629,0.9978533619589727,0.9825250872450026,0.9999999999999999,0.9692288698306751,0.991057965522394,0.9630771877545348
UMBF,0.974400286523368,0.9996924307555165,0.9930742010133699,0.9997205665352632,0.99143881763119,0.9957872176978904,0.9974775944091571,0.9968361972084469,0.9883608150327625,0.9935803289133046,0.9977974668561999,0.9992529082480422,0.9649988691538532,0.9947155899988297,0.9981406480529041,0.9901893689830622,0.9979536597125724,0.9969402388967697,0.9497182695094223,0.9930389626314877,0.9987607721775209,0.9917015382031557,0.9994884117048519,0.955154665420372,0.9934368449180935,0.9825936248550932,0.9975748780942526,0.9692288698306751,1.0,0.9931583588931007,0.9994222014747285
WAL,0.9869196113016316,0.9952986037068883,0.9727932289968158,0.9931042246919145,0.9694721742777089,0.9993940681076634,0.9988286089503208,0.9962107086687522,0.9980747224159808,0.999951042073243,0.9980763301382373,0.9962877334004047,0.9279227062426828,0.9997489984242846,0.994141586589871,0.9672894714181984,0.9984816138208455,0.9988665759663127,0.9068405602964457,0.9998242438139409,0.995068592409761,0.9994301416175236,0.9946641790721039,0.9142519476430477,0.9999320792011865,0.997038326016372,0.9977591566202146,0.991057965522394,0.9931583588931007,1.0000000000000002,0.9896641307903218
WFC,0.9702311971963996,0.9985437454940664,0.9957462286869571,0.9990366795989037,0.9941619941820017,0.9931900070706489,0.9953603590577048,0.9946996163291777,0.9835335036599407,0.9902741848641063,0.9958475098799097,0.9981452981856002,0.9705386996183536,0.9918674467872602,0.9969808478323078,0.9931100687727958,0.9959706515750998,0.9943830795572779,0.9570681497952637,0.9897197275637621,0.99772835535169,0.9883741881982709,0.9985043522168305,0.9622293189528691,0.9901492089379528,0.9778407489603667,0.995796052865735,0.9630771877545348,0.9994222014747285,0.9896641307903218,0.9999999999999999
