Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
PPSI,88673,USD,2021,Q1,2021-05-14,2021-05-14,-3451000.0,0.0,35281000.0,0.04797,-0.20193,0.0159,0.02008,0.012830000000000001,-2.96728,2.20664,0.5647,0.0,0.02623,0.026189999999999998,1.64975,1.30606,5.38914,,5.0
PRCP,210612,USD,2021,Q1,2020-11-16,2020-11-16,1800000.0,5266000.0,757000.0,0.37431,-0.00072,-0.06377999999999999,-0.10368,-0.06055,-0.19063,2.57603,0.71228,0.0803,-0.40992,-0.40984,6.42721,3.95375,0.07814,0.1491,5.0
PRGB,167827,USD,2017,Q2,2017-08-18,2017-08-18,-4755175.0,6272424.0,-4067754.0,0.18524000000000002,-2.6155,-11.6378,2.04308,-8.537239999999999,0.16864,0.03893,-1.2393100000000001,2.22004,-0.12841,-0.12841,0.01103,-0.06285,-0.02166,,3.0
PRGO,334568,USD,2021,Q1,2021-05-12,2021-05-12,814500000.0,3561100000.0,484900000.0,0.3587,0.08665,-0.04627,-0.04154,-0.020390000000000002,-2.1000400000000004,3.10243,1.03757,0.31445,-1.70595,-1.705,36.86738,41.06391,3.58256,0.92796,5.0
PRLB,341185,USD,2021,Q1,2021-05-10,2021-05-10,81967000.0,0.0,43775000.0,0.49391,0.10857,0.09323,0.04991,0.04344,1.07833,2.6486,0.14877,0.0,1.5085899999999999,1.49861,16.18079,30.22867,1.62676,,3.0
PROM,156801,USD,2018,Q2,2018-08-14,2018-08-14,32893000.0,48678000.0,44623000.0,0.6823600000000001,0.34569,0.10680999999999999,-0.35175,0.23817,4.65745,0.6117,-2.4768,1.2100799999999998,0.03832,0.03832,0.35878000000000004,-0.10895,0.17848,,7.0
PRTX,95453,USD,2018,Q4,2018-09-11,2018-09-11,-3775240.0,75127.0,,,,,2.39826,-7.9792,,1.00105,-1.30056,0.11903,-0.15012,-0.15012,0.0,-0.0626,,,1.0
PRXL,210352,USD,2017,Q4,2017-08-29,2017-08-29,338800000.0,671500000.0,373000000.0,0.30313,0.09519,0.04395,0.16910999999999998,0.046380000000000005,3.47623,1.45434,2.64602,0.29027,2.0835,2.05556,47.40777,12.32039,7.242719999999999,,5.0
PSSR,210051,USD,2021,Q1,2021-03-09,2021-03-09,588490.0,0.0,217497.0,0.5033,-0.08,-1.28704,1.0366600000000001,-2.7115400000000003,-0.01877,0.64059,-1.38231,0.0,-1.50221,-1.50221,1.1671799999999999,-1.44909,0.0282,,3.0
PSTI,201828,USD,2021,Q3,2021-05-06,2021-05-06,-43162000.0,0.0,,1.0,-1348.6087,-1326.17391,-0.63745,-0.5485800000000001,,5.0242,0.162,0.0,-1.6633200000000001,-1.6633200000000001,0.0,2.60935,,,4.0
PSX,353084,USD,2021,Q1,2021-04-30,2021-04-30,-46000000.0,15422000000.0,-3364000000.0,0.10088,-0.02205,-0.03232,-0.10427,-0.038439999999999995,1.57712,1.26131,1.71281,0.27789,-4.858,-4.858,150.29275,40.94794,-7.66165,3.5825699999999996,4.0
PTC,148538,USD,2021,Q2,2021-05-04,2021-05-04,404390000.0,1714773000.0,321000000.0,0.79179,0.1981,0.1352,0.13380999999999998,0.052820000000000006,1.4534,1.17598,1.53326,0.41011000000000003,1.8997400000000002,1.8824900000000002,14.0509,14.1971,2.7610900000000003,,6.0
PTE,184064,USD,2021,Q1,2021-05-13,2021-05-13,-29424000.0,3576000.0,-94333000.0,0.56316,-2.3475,-3.3969199999999997,-1.66628,-0.8275899999999999,1.0053,4.4343699999999995,1.0134100000000001,0.06267,-1.05934,-1.05793,0.31185,0.63575,-4.0123,0.0,4.0
PTEN,345674,USD,2021,Q1,2021-05-04,2021-05-04,217867000.0,901689000.0,143839000.0,0.38135,-0.45595,-0.5171399999999999,-0.24861,-0.14987999999999999,-0.30257,1.7909400000000002,0.65879,0.28428000000000003,-2.53857,-2.53857,4.90886,10.210980000000001,0.7681100000000001,0.08002999999999999,5.0
PURE,53064,USD,2021,Q3,2021-06-15,2021-06-15,-80000.0,0.0,,0.59014,-0.03705,-0.03762,-0.06755,-0.054479999999999994,,3.96375,0.24001999999999998,0.0,-0.00303,-0.00296,0.08058,0.04488,,,6.0
PVAC,359467,USD,2021,Q1,2021-05-04,2021-05-04,157694000.0,371062000.0,-13714000.0,0.7891,0.12517999999999999,-1.8015700000000001,-1.30224,-0.53357,0.02815,0.73053,1.44059,0.40636,-32.046240000000004,-32.05045,17.787979999999997,9.92972,-0.9020100000000001,,2.0
PVH,46764,USD,2021,Q1,2021-06-10,2021-06-10,579800000.0,3058400000.0,627200000.0,0.55161,0.03273,0.0077,0.01253,0.00477,10.34983,1.45824,1.62658,0.24079,0.85172,0.8434200000000001,110.58187,68.01687,8.81518,0.0,7.0
PVHO,340334,USD,2018,Q3,2018-05-21,2018-05-21,-3550910.0,9002032.0,-2232637.0,-13.946829999999999,-167.10103,-142.67061999999999,0.25561,-0.55082,0.72792,0.13957,-1.46405,1.6166399999999999,-0.02235,-0.02235,0.00016,-0.08745,-0.01627,,3.0
PYPL,109664,USD,2021,Q1,2021-05-06,2021-05-06,4840000000.0,8942000000.0,4006000000.0,1.0,0.15934,0.22804000000000002,0.26825,0.07191,0.76817,1.2925,2.73011,0.12330999999999999,4.445869999999999,4.388809999999999,19.49616,16.57374,3.41517,,5.0
PZZA,352171,USD,2021,Q1,2021-05-06,2021-05-06,171929000.0,348538000.0,229680000.0,0.69162,0.06352000000000001,0.03335,3.55609,0.06956,3.5956,1.13663,50.12092,0.37955,1.9602400000000002,1.94102,58.76993,-7.836989999999999,7.048260000000001,0.90617,7.0
QCOM,85758,USD,2021,Q2,2021-04-28,2021-04-28,10379000000.0,15735000000.0,9160000000.0,0.5999,0.30351999999999996,0.27278,1.08055,0.21583000000000002,1.14186,2.01753,4.006469999999999,0.42335,7.09284,6.986280000000001,26.00177,6.5641,8.09903,2.59947,8.0
QCP,356195,USD,2018,Q1,2018-05-09,2018-05-09,239236000.0,809122000.0,351406000.0,0.9894799999999999,0.41496000000000005,-1.85552,-0.194,-0.11425999999999999,-0.72048,0.39377,0.69784,0.18454,-5.3520199999999996,-5.3520199999999996,2.88437,27.561629999999997,3.7542800000000005,,4.0
QLGC,80382,USD,2017,Q1,2017-08-08,2017-08-08,105663000.0,0.0,95804000.0,0.59148,0.14463,0.13464,0.08083,0.07309,1.54043,7.2457,0.10601,0.0,0.73911,0.73154,5.48939,9.1434,1.1385399999999999,,7.0
QNST,168827,USD,2021,Q3,2021-05-07,2021-05-07,23134000.0,0.0,32834000.0,0.11717000000000001,0.015,0.03985,0.07515,0.049010000000000005,1.51406,1.7372400000000001,0.53342,0.0,0.41106000000000004,0.39726999999999996,10.316360000000001,5.4698400000000005,0.62237,,4.0
QRVO,35151,USD,2020,Q4,2021-05-24,2021-05-24,1109833000.0,1747642000.0,974979000.0,0.4691,0.22579000000000002,0.1827,0.15847,0.10159,1.32901,3.6441800000000004,0.55991,0.24201,6.433269999999999,6.32336,35.211490000000005,40.59688,8.5499,,8.0
RAD,84515,USD,2020,Q4,2021-04-27,2021-04-27,374261000.0,3086207000.0,90634000.0,0.19566,0.00196,-0.0037799999999999995,-0.14778,-0.00974,-0.99697,1.38119,14.175720000000002,0.33059,-1.69439,-1.69439,448.1248,11.46542,1.6892599999999998,,4.0
RAI,336424,USD,2017,Q2,2017-08-01,2017-08-01,6019000000.0,13138000000.0,7182000000.0,0.61463,0.46563000000000004,0.26947,0.15585,0.06759,2.10554,0.65608,1.30572,0.26035,2.3912,2.3866,8.8736,15.34269,5.0347800000000005,1.8507099999999999,6.0
RATE,140381,USD,2017,Q2,2017-08-08,2017-08-08,95202000.0,296999000.0,90723000.0,0.46536000000000005,0.10951,-0.046110000000000005,-0.03273,-0.01998,-4.1249,2.4796400000000003,0.6379100000000001,0.26984,-0.24939,-0.24977,5.40829,7.61953,1.02871,,6.0
RAX,53986,USD,2016,Q3,2016-11-09,2016-11-09,652100000.0,644600000.0,412800000.0,0.65564,0.11467000000000001,0.07416,0.15317,0.07534,2.6753099999999996,3.84646,1.03306,0.31473,1.19682,1.1857799999999998,16.13884,7.81385,3.20186,,6.0
RDC,252069,USD,2018,Q4,2019-02-27,2019-02-27,46000000.0,2510900000.0,-21900000.0,0.17228,-0.41573999999999994,-0.42118999999999995,-0.069,-0.0428,0.06304,2.86662,0.61225,0.30931,-2.73759,-2.73759,6.49961,39.67691,-0.17257999999999998,0.0,3.0
RDNT,143984,USD,2021,Q1,2021-05-10,2021-05-10,157342000.0,643264000.0,117906000.0,0.11291,0.06316000000000001,0.00993,0.03901,0.006,10.74216,0.55387,5.49985,0.35174,0.21393,0.21302,21.549,3.5933,2.29809,,5.0
REMI,76840,USD,2020,Q3,2021-02-16,2021-02-16,-65537.0,5455.0,193093.0,0.65376,-0.09452,-0.22978,-0.05584,-0.0343,-0.74444,0.2402,0.62817,0.00072,-0.012969999999999999,-0.012969999999999999,0.05645,0.22814,0.00966,,3.0
RESI,137841,USD,2020,Q1,2020-05-11,2020-05-11,64894000.0,1637466000.0,-1870000.0,0.5493399999999999,-0.07347999999999999,-0.5131399999999999,-0.34424,-0.05319,0.01746,0.04665,5.47179,0.81325,-1.9888099999999997,-1.9888099999999997,3.8757900000000003,5.77745,-0.034730000000000004,0.60592,4.0
REXR,139560,USD,2021,Q1,2021-04-27,2021-04-27,228083000.0,1219425000.0,,0.75817,0.29866,0.21424,0.02068,0.01488,,0.09494,0.38969000000000004,0.24051999999999998,0.6024,0.60107,2.81182,24.8851,,0.96629,5.0
RGP,328011,USD,2021,Q3,2021-04-08,2021-04-08,24726000.0,53000000.0,63029000.0,0.38584,0.02351,0.00951,0.01967,0.01206,10.41974,2.0509,0.63074,0.10565999999999999,0.18781,0.18803,19.73914,9.54999,1.95691,0.56277,4.0
RGS,171506,USD,2021,Q3,2021-05-06,2021-05-06,-89678000.0,177500000.0,-119634000.0,0.62689,-0.30073,-0.40563,-3.0819099999999997,-0.14558,0.78414,0.58096,20.16966,0.16937,-4.24587,-4.24587,10.46743,1.37768,-3.32936,0.0,4.0
RHT,94011,USD,2019,Q1,2019-06-28,2019-06-28,650940000.0,188553000.0,1052566000.0,0.8507399999999999,0.15281,0.13263,0.26276,0.08287,2.27869,1.23489,2.17073,0.03383,2.6127,2.49288,19.698529999999998,9.94322,5.95351,,7.0
RICK,100383,USD,2021,Q2,2021-05-10,2021-05-10,20450000.0,132412000.0,18992000.0,0.84215,0.09475,0.05927999999999999,0.045160000000000006,0.02068,2.54346,1.1275899999999999,1.18412,0.36668,0.8235399999999999,0.8235399999999999,13.892579999999999,18.30164,2.09463,0.14987999999999999,6.0
RIG,350729,USD,2021,Q1,2021-05-04,2021-05-04,830000000.0,7620000000.0,338000000.0,0.37787,0.02232,-0.08995,-0.02416,-0.012830000000000001,-1.23358,1.96393,0.8836,0.35674,-0.44498999999999994,-0.44498999999999994,4.94681,18.41007,0.54892,,6.0
RL,331016,USD,2020,Q4,2021-05-20,2021-05-20,470500000.0,1632900000.0,484900000.0,0.6502,0.05065,-0.02752,-0.0465,-0.01535,-4.00413,2.65522,2.02853,0.20701999999999998,-1.64762,-1.64762,59.87483,35.43401,6.5972800000000005,0.67755,5.0
RLOC,148191,USD,2015,Q3,2015-11-09,2015-11-09,-16510000.0,20039000.0,-32014000.0,0.36561,-0.09017,-0.18993,7647.0,-0.6015,0.41865,0.34381999999999996,-12714.2,0.15762,-2.63388,-2.63388,13.86789,-0.00033999999999999997,-1.10267,,1.0
RMD,129653,USD,2021,Q3,2021-04-30,2021-04-30,1052502000.0,731036000.0,1458265000.0,0.57726,0.28920999999999997,0.14792,0.16877,0.09971000000000001,3.18928,1.67265,0.69263,0.15942,3.15098,3.13024,21.301470000000002,18.67014,10.049339999999999,1.56019,5.0
RNG,355550,USD,2021,Q1,2021-05-07,2021-05-07,-46119000.0,1387843000.0,-346044000.0,0.72634,-0.10228999999999999,-0.01771,-0.10542,-0.01085,15.40644,1.67366,8.71386,0.67055,-0.25094,-0.25094,14.171970000000002,2.38044,-3.86608,,2.0
ROK,121874,USD,2021,Q2,2021-04-28,2021-04-28,1309400000.0,2004000000.0,1762699998.0,0.41352,0.17937,0.25196999999999997,0.74637,0.19100999999999999,1.10945,1.38775,2.90741,0.24093,13.70541,13.59692,54.39206,15.67565,15.205520000000002,4.18546,5.0
ROP,119446,USD,2021,Q1,2021-05-05,2021-05-05,2049900001.0,9073899999.0,2597800002.0,0.64505,0.25984,0.175,0.09274,0.041819999999999996,2.60196,0.70624,1.21733,0.38011999999999996,9.52899,9.42999,54.45001,102.75066,24.794079999999997,2.09783,4.0
ROST,200092,USD,2021,Q1,2021-06-09,2021-06-09,1656121000.0,2514145000.0,4083655000.0,0.26689,0.08517000000000001,0.05707,0.23754,0.06477000000000001,4.7062800000000005,1.7209,2.6672700000000003,0.18767999999999999,2.46095,2.44141,43.12385,10.36001,11.58193,0.2879,6.0
RP,243720,USD,2020,Q4,2021-03-01,2021-03-01,241546000.0,1182394000.0,182161000.0,0.5673,0.08871,0.03998,0.028669999999999998,0.013280000000000002,3.9331699999999996,1.1669,1.1593,0.33899,0.47825,0.4569,11.96274,16.68036,1.88103,,4.0
RPM,328948,USD,2021,Q3,2021-04-07,2021-04-07,875575000.0,2311510000.0,1076945000.0,0.38924000000000003,0.12423,0.07831,0.29413,0.07869,2.36271,2.25063,2.73782,0.39905999999999997,3.5502800000000003,3.5181699999999996,45.33903,12.05328,8.38827,1.4937200000000002,6.0
RRC,110931,USD,2021,Q1,2021-04-26,2021-04-26,312407000.0,3100594000.0,-40096000.0,0.26133,-0.03645,-0.44761000000000006,-0.51136,-0.13779,0.04713,0.4438,2.71107,0.50215,-3.5427,-3.54811,7.9147,6.928030000000001,-0.16695,0.0,4.0
RSG,101495,USD,2021,Q1,2021-05-06,2021-05-06,3152500001.0,9047300000.0,2222900001.0,0.40321999999999997,0.19425,0.09972,0.11771,0.04373,2.18617,0.6715800000000001,1.6918,0.38909,3.18496,3.1804799999999998,31.93767,27.041190000000004,6.96288,1.65638,6.0
RSYS,342891,USD,2018,Q3,2018-11-08,2018-11-08,-3887000.0,26636000.0,-3928000.0,0.2657,-0.138,-0.29643,4.3156300000000005,-0.56338,0.12055,0.95688,-8.660260000000001,0.46055,-0.8266,-0.8266,2.78852,-0.19154000000000002,-0.09965,,3.0
RT,330525,USD,2018,Q1,2017-10-16,2017-10-16,-45222000.0,213709000.0,-63640000.0,0.36180999999999996,-0.09139,-0.11149,-0.34565999999999997,-0.14667,0.59959,0.9996299999999999,1.35666,0.29531999999999997,-1.7649099999999998,-1.7649099999999998,15.82951,5.110930000000001,-1.0582200000000002,,2.0
RTN,354596,USD,2019,Q4,2020-04-01,2020-04-01,5379000000.0,4760000000.0,5513000000.0,0.26607,0.16363,0.11458,0.27279000000000003,0.09671,1.6491200000000001,1.3361299999999998,1.82056,0.13771,11.93929,11.930760000000001,104.2,43.65357,19.68929,3.7,7.0
RTX,261978,USD,2021,Q1,2021-04-27,2021-04-27,5563000000.0,31538000000.0,3635000000.0,0.13984000000000002,0.016730000000000002,-0.044360000000000004,-0.03658,-0.01671,-1.35483,1.1703299999999999,1.18985,0.19637000000000002,-1.764,-1.7631299999999999,39.76265,47.14739,2.38991,1.85605,4.0
RUN,148978,USD,2021,Q1,2021-05-05,2021-05-05,-296740000.0,5296117000.0,-469441000.0,0.17035999999999998,-0.55495,-0.16174000000000002,-0.02289,-0.01137,2.77408,1.5881299999999998,1.01363,0.35578000000000004,-1.05474,-1.05474,6.52109,38.428709999999995,-2.92593,,2.0
RYAM,124551,USD,2021,Q1,2021-05-06,2021-05-06,250475000.0,1082609000.0,129826000.0,0.11787,0.05594,-0.00131,-0.0035600000000000002,-0.00093,-55.3629,2.2572099999999997,2.81823,0.43041,-0.03701,-0.03701,28.321109999999997,10.39812,2.04924,0.0,7.0
SAIC,54785,USD,2021,Q1,2021-06-04,2021-06-04,665000000.0,2494000000.0,764000000.0,0.11509000000000001,0.06646,0.03539,0.16005,0.0437,3.00787,1.08941,2.66226,0.42911000000000005,4.36801,4.3234,123.42218000000001,27.11952,13.13844,1.4789299999999999,7.0
SANW,246310,USD,2021,Q3,2021-05-13,2021-05-13,-17371488.0,13134434.0,-11604460.0,0.15186,-0.26294,-0.25461999999999996,-0.31328,-0.13996,0.5229600000000001,1.37306,1.2382799999999998,0.08285,-0.6557,-0.6557,2.57519,2.0949400000000002,-0.34291,,2.0
SAVE,170150,USD,2021,Q1,2021-04-21,2021-04-21,-741709000.0,3405001000.0,-925421000.0,0.38023,-0.6856399999999999,-0.34208,-0.2452,-0.06118,1.8032599999999999,1.5092700000000001,3.00754,0.40595,-5.57785,-5.57785,16.30576,22.748520000000003,-10.05832,,2.0
SBAC,100897,USD,2021,Q1,2021-05-06,2021-05-06,1379342000.0,12043757000.0,1263912000.0,0.76793,0.31023,0.06592,-0.027710000000000002,0.014280000000000001,9.0657,0.69535,-2.94047,1.23355,1.25689,1.23536,19.0657,-45.4839,11.39458,1.97345,8.0
SBGI,132115,USD,2021,Q1,2021-05-10,2021-05-10,1209000000.0,12540000000.0,522000000.0,0.49872,0.18871,-0.4361,2.5541099999999997,-0.19411,-0.20479,3.22126,-14.158320000000002,0.9549200000000001,-33.59738,-33.66583,77.04069,-16.85801,6.88028,1.31806,4.0
SBUX,86689,USD,2021,Q2,2021-04-27,2021-04-27,3312600000.0,14648600000.0,1655800000.0,0.68534,0.0748,0.04177,-0.1302,0.0351,1.66278,1.07293,-4.7095400000000005,0.51631,0.8490200000000001,0.84331,20.32834,-6.5258400000000005,1.41174,1.71911,5.0
SCG,190587,USD,2017,Q4,2018-04-27,2018-04-27,1600000000.0,6983000000.0,951000000.0,0.58475,0.27093,-0.027,-0.02265,-0.00635,-7.9916,0.8760100000000001,2.5659400000000003,0.37265,-0.8321700000000001,-0.8321700000000001,30.818179999999998,36.74825,6.65035,2.40559,4.0
SCND,331831,USD,2021,Q3,2021-05-17,2021-05-17,-3437600.0,195800.0,-5112800.0,0.45642,-0.376,-0.27637,-0.24418,-0.19046,1.93118,6.01797,0.28203,0.01409,-1.04354,-1.0495700000000001,3.7758199999999995,4.27364,-2.01526,0.0,2.0
SCSC,177685,USD,2021,Q3,2021-05-10,2021-05-10,-43356000.0,198851000.0,26260000.0,0.11389,-0.02798,-0.08309,-0.33331,-0.14544,-0.11409000000000001,1.7951,1.29175,0.12565,-9.065339999999999,-9.06373,109.10701,27.19763,1.0342200000000001,,4.0
SCTY,146125,USD,2020,Q4,2021-03-19,2021-03-19,17620000.0,979219000.0,-11148000.0,0.76293,0.0075,-0.36091999999999996,-1.13178,-0.13497,0.061329999999999996,0.45547,7.385560000000001,0.72714,-8.07804,-8.07804,22.382089999999998,7.1374699999999995,-0.49546999999999997,,
SCVL,201975,USD,2021,Q1,2021-06-04,2021-06-04,119327000.0,185205000.0,168343000.0,0.32709,0.08872999999999999,0.06515,0.21533000000000002,0.10055,2.23198,2.30963,1.14143,0.24691,5.34905,5.26293,82.10684,24.84176,11.939010000000001,0.41573999999999994,9.0
SCWX,201339,USD,2021,Q1,2021-06-03,2021-06-03,11124000.0,0.0,10465000.0,0.57722,-0.0535,-0.037110000000000004,-0.0314,-0.02108,-0.5041899999999999,1.20189,0.48977,0.0,-0.25479,-0.25479,6.865889999999999,8.11471,0.12846,,6.0
SCX,218861,USD,2021,Q3,2021-05-07,2021-05-07,15446000.0,25425000.0,12882000.0,0.31039,0.04332,-0.0672,-0.2354,-0.07616,-0.9542200000000001,3.22854,2.09076,0.14344,-1.9184299999999999,-1.8827099999999999,28.54682,8.14978,1.8306099999999998,0.0,3.0
SEIC,341472,USD,2021,Q1,2021-04-26,2021-04-26,973340000.0,0.0,965330000.0,0.8919100000000001,0.5156,0.27103,0.2556,0.21736,2.06482,6.13607,0.17593,0.0,3.17524,3.17524,11.715639999999999,12.422839999999999,6.55628,0.71034,6.0
SEV,129956,USD,2017,Q3,2017-08-14,2017-08-14,-9085000.0,15013000.0,-11391000.0,0.23642,-0.17941,-0.17936,-0.6652100000000001,-0.1574,1.05209,1.86601,3.22622,0.21825999999999998,-2.0568,-2.0712599999999997,11.467139999999999,3.10581,-2.16394,0.08036,2.0
SFAR,152617,USD,2021,Q1,2021-05-14,2021-05-14,129473989.0,1386853350.0,,0.77132,-0.11775,-0.3594,-0.11274,-0.0363,,0.32905,2.1059,0.42504,-1.07975,-1.07975,3.00429,8.637260000000001,,0.60744,5.0
SFS,114802,USD,2019,Q1,2019-05-03,2019-05-03,137450000.0,675969000.0,51911000.0,0.15255,0.00792,-0.02342,-0.38059,-0.044719999999999996,-0.46458,0.9076299999999999,7.51075,0.27053,-1.5244,-1.5244,65.08009,4.00536,0.7082,,5.0
SGM,126240,USD,2017,Q1,2017-05-04,2017-05-04,66286000.0,229552000.0,9594612000.0,0.54807,0.27592,0.14801,0.11771,0.0292,318.42992000000004,1.0135399999999999,3.03072,0.22249000000000002,1.16031,1.15852,7.83957,9.85725,369.47828,0.0,7.0
SGMA,231993,USD,2021,Q3,2021-03-11,2021-03-11,6518384.0,50428090.0,-1490749.0,0.08421000000000001,0.0054399999999999995,-0.00145,-0.00657,-0.00228,3.85598,1.8651799999999998,1.8859099999999998,0.29675,-0.09092,-0.09025,62.6615,13.84818,-0.35059,,3.0
SGY,123623,USD,2016,Q4,2017-02-23,2017-02-23,138978000.0,352784000.0,-76863000.0,0.9181,-0.2149,-1.56491,0.9267299999999999,-0.5182899999999999,0.13015,1.9267599999999998,-2.78804,0.3096,-600.17927,-600.17927,383.52222,-647.63378,-78.11153,,7.0
SHAK,148890,USD,2021,Q1,2021-05-07,2021-05-07,6081000.0,242875000.0,-102761000.0,0.40216,-0.08351,-0.07456,-0.09067,-0.028339999999999997,2.5761700000000003,3.66563,2.19943,0.17255,-1.04271,-1.01718,13.98455,10.82036,-2.68621,,3.0
SHLDQ,100266,USD,2018,Q3,2018-12-13,2018-12-13,-1418000000.0,3226000000.0,-626000000.0,0.19851,-0.12623,-0.1272,0.32047,-0.2549,0.3678,1.10064,-2.2572,0.48315,-15.69025,-15.69025,123.34638999999999,-48.96059,-5.77091,,2.0
SHLO,202591,USD,2020,Q3,2020-09-09,2020-09-09,20250000.0,324779000.0,-19241000.0,0.0618,-0.03419,-0.26132,9.74282,-0.40216,0.09026,0.5351199999999999,-25.226229999999997,0.6127100000000001,-8.99199,-8.99606,34.40925,-0.9229299999999999,-0.81162,0.0,2.0
SHOR,231330,USD,2017,Q4,2017-09-08,2017-09-08,8976000.0,0.0,-2827000.0,0.63343,-0.03248,-0.03478,-0.06154,-0.036660000000000005,0.2272,1.54162,0.67885,0.0,-0.18272,-0.18272,5.25344,2.96906,-0.041510000000000005,,4.0
SHOS,39593,USD,2019,Q2,2019-09-19,2019-09-19,-40814000.0,112357000.0,21750000.0,0.21645,-0.04494,-0.0527,-0.61224,-0.14348,-0.37611,2.9552400000000003,3.26706,0.27876999999999996,-2.54731,-2.54731,48.334990000000005,18.63081,0.9580700000000001,0.0,7.0
SHPGF,132453,USD,2018,Q3,2018-11-01,2018-11-01,8357000000.0,15346700000.0,5513800000.0,0.7031,0.37758,0.30625,0.12895,0.07541,1.14663,0.9163100000000001,0.70999,0.24067,5.277909999999999,5.25168,17.23389,40.92877,6.05181,0.35474,7.0
SIG,185651,USD,2021,Q1,2021-06-10,2021-06-10,648400000.0,146800000.0,1607000000.0,0.36393000000000003,0.07712000000000001,0.04723,0.14527,0.04634,5.61103,1.9192599999999997,2.1350700000000002,0.02375,5.5024,5.5024,116.49568000000001,25.371760000000002,30.874159999999996,0.0019199999999999998,7.0
SIGM,202034,USD,2017,Q4,2018-06-05,2018-06-05,-43971000.0,0.0,-38220000.0,0.37113,-0.87505,-1.82142,-2.99205,-1.24916,0.31839,2.16017,1.39524,0.0,-3.11576,-3.11576,1.71062,1.04135,-0.99203,,1.0
SINO,257712,USD,2021,Q3,2021-05-13,2021-05-13,-10774379.0,155900.0,-13949175.0,0.02164,-2.07786,-2.11675,-0.23371,-0.20818000000000003,1.2319799999999999,8.86846,0.12262,0.0028699999999999997,-1.9459099999999998,-1.9459099999999998,0.9192899999999999,9.52413,-2.39731,,3.0
SIOX,41996,USD,2020,Q4,2021-06-09,2021-06-09,-42197000.0,0.0,-53147000.0,,,,-0.26283,-0.23992,1.63907,12.198839999999999,0.09548999999999999,0.0,-0.6816300000000001,-0.6816300000000001,,2.59337,-1.11723,,
SIRI,97841,USD,2021,Q1,2021-04-28,2021-04-28,2386000000.0,8879000000.0,1776000000.0,0.8469200000000001,0.23079000000000002,0.007,-0.0219,0.00571,31.157890000000002,0.31754,-4.83711,0.88897,0.013369999999999998,0.013090000000000001,1.9108599999999998,-0.6106,0.41661000000000004,0.056060000000000006,7.0
SITE,62823,USD,2021,Q1,2021-05-05,2021-05-05,214900000.0,648900000.0,239800000.0,0.33161999999999997,0.07368,0.0505,0.1815,0.07668,1.64022,2.0725,1.3671,0.34033,3.35996,3.24415,66.53045,18.511960000000002,5.51107,0.0,7.0
SJM,254348,USD,2021,Q3,2021-02-25,2021-02-25,1954300000.0,4836700000.0,2346900000.0,0.39041,0.18388,0.1169,0.11637,0.05816,2.45594,0.82084,1.00076,0.29439,8.43983,8.4417,72.19695,72.52462,20.72775,3.5760699999999996,8.0
SKX,176359,USD,2021,Q1,2021-05-07,2021-05-07,382801000.0,779675000.0,123292000.0,0.48536,0.051539999999999996,0.03095,0.05227999999999999,0.024730000000000002,0.83285,2.72518,1.11389,0.13026,0.95816,0.95375,30.961129999999997,16.674,0.79801,,5.0
SKY,132365,USD,2021,Q2,2021-10-28,2021-10-28,110417000.0,77330000.0,196376000.0,0.19718,0.07239,0.06138,0.15605,0.09547,2.47987,2.34443,0.63461,0.09323,1.3979,1.38992,22.775489999999998,8.95784,3.4666,,
SLB,353500,USD,2021,Q1,2021-04-28,2021-04-28,4077000000.0,16583000000.0,2440000000.0,0.11648,0.08288,-0.13304000000000002,-0.21916,-0.06763,-0.85825,1.2971700000000002,2.24052,0.3945,-2.04129,-2.03362,15.343029999999999,9.00592,1.75193,0.8730899999999999,4.0
SLG,127650,USD,2021,Q1,2021-05-10,2021-05-10,494265000.0,5318752000.0,,0.62727,0.17915999999999999,0.24244000000000002,0.04245,0.01942,,1.02594,1.18655,0.44161000000000006,3.2980300000000002,3.08833,13.6037,66.12397,,4.00697,5.0
SLM,103225,USD,2021,Q1,2021-04-21,2021-04-21,1122774000.0,4918670000.0,,0.74938,0.58838,0.6119600000000001,0.44173999999999997,0.03762,,1.31323,10.74178,0.16059,3.10146,3.0680400000000003,5.06807,6.34529,,0.14032,5.0
SLNM,69772,USD,2017,Q3,2018-02-08,2018-02-08,-2147000.0,1760000.0,,0.29684,-0.4016,-0.47853999999999997,1.12484,-1.90376,,0.25423,-1.59085,1.27352,-0.01994,-0.017519999999999997,0.04168,-0.07392,,,2.0
SMCI,175410,USD,2021,Q3,2021-05-07,2021-05-07,123098000.0,85370000.0,-39165000.0,0.15144000000000002,0.027860000000000003,0.026930000000000003,0.08649,0.0456,-0.42966000000000004,2.09675,0.8965299999999999,0.042710000000000005,1.76698,1.6945,65.60884,20.42724,-0.7592,,1.0
